🕘️更新时间,#genre#
凤凰卫视,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
凤凰卫视,https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354
凤凰卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
香港卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
香港卫视,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/hkphoenix_twn/playlist.m3u8
香港卫视,https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0#rtmp://zhibo.hkstv.tv/livestream/mutfysrq
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40
纬来体育,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/67/809/ch28.m3u8
纬来体育,http://api3.52tb.xyz/info?id=376&token=20221127jxwhhemby
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandsport/playlist.m3u8
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一纬来体育
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来育乐,rtmp://220.130.201.73/sat/tv701
Viutv,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8
Viutv,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40
三立台湾,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立台湾
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40
三立新闻,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立INEW
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40
东森超视,rtmp://f13h.mine.nu:1935:1935/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40

🎬电影频道,#genre#
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,http://dassby.qqff.top:99/live/CHC家庭影院/index.m3u8
CHC家庭影院,http://180.213.174.225:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,http://api2.52tb.xyz/info?id=220&token=20230218jsyklh
CHC动作电影,http://120.198.101.106:9901/tsfile/live/1052_1.m3u8?key=txiptv
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,http://dassby.qqff.top:99/live/CHC动作电影/index.m3u8
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC动作电影,http://180.213.174.225:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://api2.52tb.xyz/info?id=219&token=20230218jsyklh
CHC高清电影,http://120.198.101.106:9901/tsfile/live/1053_1.m3u8?key=txiptv
CHC高清电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby
CHC高清电影,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8
CHC高清电影,http://120.198.95.220:9901/tsfile/live/1038_1.m3u8?key=txiptv
CHC高清电影,http://dassby.qqff.top:99/live/CHC高清/index.m3u8
CHC高清电影,http://3501776.xyz:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
CHC高清电影,http://api2.52tb.xyz/info?id=221&token=20230218qkyjia
NewTV惊悚悬疑,http://3501776.xyz:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV动作电影,http://3501776.xyz:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
黑莓电影,http://www.zhch682022.cn:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓电影,http://feiyang.ak47s.top:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓电影,http://home.wwang.pw:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
纬来电影,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
经典电影,https://lunbo.freetv.top/yy/1450556636
经典电影,http://183.66.15.146:60901/tsfile/live/0111_2.m3u8
经典电影,http://lxajh.top/tv/douyu.php?id=74374
经典电影,http://61.133.118.228:5001/yy/1356363815
经典电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=6091425
经典电影,http://zb.xmzb.xyz/888.php?id=be一一经典电影
经典电影,http://124.248.69.76:26781/yy/1356363815
经典电影,http://61.163.181.78:9901/tsfile/live/1059_1.m3u8
IPTV经典电影,http://api2.52tb.xyz/info?id=1020&token=20230404dmgnht
星空卫视,http://65.108.74.147:49366/iptv.php?key=gat10&id=3
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV#rtmp://58.200.131.2:1935/livetv/startv#rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森超视,rtmp://f13h.mine.nu:1935:1935/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8

🎥咪咕直播,#genre#
咪咕直播1,http://home.wwang.pw:35455/itv/1000000006000270004.m3u8?cdn=ystenlive

🏀体育频道,#genre#
CCTV-5,http://39.164.180.36:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://39.170.52.236:808/hls/5/index.m3u8
CCTV-5,http://1.180.2.93:9901/tsfile/live/1027_1.m3u8
CCTV-5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV-5,http://120.192.226.35:8009/hls/503/index.m3u8
CCTV-5,http://120.238.94.10:9901/tsfile/live/1022_1.m3u8
CCTV-5,http://183.66.15.146:60901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://221.226.4.10:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://120.198.101.106:9901/tsfile/live/1030_1.m3u8
CCTV-5,http://api3.52tb.xyz/info?id=7&token=20230402fxrjwi
CCTV-5+,http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5+,http://39.170.52.236:808/hls/18/index.m3u8
CCTV-5+,http://120.238.94.10:9901/tsfile/live/1023_1.m3u8
CCTV-5+,http://60.214.104.110:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://221.226.4.10:9901/tsfile/live/0005_1.m3u8
CCTV-5+,http://218.58.136.82:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8
CCTV-5+,http://110.53.52.63:8888/newlive/live/hls/7/live.m3u8
CCTV-5+,https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8
CCTV-5+,http://lt.hxtre.com:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia#http://api2.52tb.xyz/info?id=414&token=20230218qkyjia#http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby#http://api2.52tb.xyz/info?id=414&token=20230218jsyklh
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40
纬来体育,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/67/809/ch28.m3u8
纬来体育,http://api3.52tb.xyz/info?id=376&token=20221127jxwhhemby
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandsport/playlist.m3u8
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一纬来体育
纬来体育,rtmp://220.130.201.73/sat/tv721
五星体育,http://api3.52tb.xyz/info?id=376&token=20221127jxwhhemby
五星体育,http://3501776.xyz:35455/itv/5000000010000017540.m3u8?cdn=bestzb
五星体育,http://139.196.214.238/rtp/239.45.3.210:5140
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
五星体育,http://live.xmcdn.com/live/57/64.m3u8
五星体育,http://home.wwang.pw:35455/itv/5000000010000017540.m3u8?cdn=bestzb
五星体育,http://api2.52tb.xyz/info?id=375&token=20230120rdbtgv
体育赛事,http://120.238.94.82:9901/tsfile/live/1031_1.m3u8
体育赛事,http://3501776.xyz:35455/gaoma/cctv5p.m3u8
体育赛事,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=ud
劲爆体育,http://120.198.101.106:9901/tsfile/live/1086_1.m3u8?key=txiptv
劲爆体育,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8
劲爆体育,http://www.zhch682022.cn:35455/itv/5000000002000029972.m3u8?cdn=bestzb
劲爆体育,http://feiyang.ak47s.top:35455/itv/5000000002000029972.m3u8?cdn=bestzb
劲爆体育,http://3501776.xyz:35455/itv/5000000002000029972.m3u8?cdn=bestzb
劲爆体育,http://211.101.234.24:866/aishang/migu.php/migu.php?id=jbty
劲爆体育,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
劲爆体育,http://home.wwang.pw:35455/itv/5000000002000029972.m3u8?cdn=bestzb
爱体育,http://mvfn.zhch1968.com:35455/itv/6000000006000290630.m3u8?cdn=wasusyt
超级体育,http://feiyang.ak47s.top:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
超级体育,http://home.wwang.pw:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
精品体育,http://feiyang.ak47s.top:35455/itv/1000000004000014634.m3u8?cdn=ystenlive
广州竞赛,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzjs
广州竞赛,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://live.xmcdn.com/live/805/64.m3u8
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
江苏体育,http://api3.52tb.xyz/info?id=455&token=20221127jxwhhemby
江苏体育,http://58.221.214.82:9901/tsfile/live/0006_2.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd%EF%BC%9F%E4%B8%96%E7%95%8C%E6%9D%AF%E4%B8%96%E7%95%8C%E6%9D%AF
睛彩篮球,http://lt.hxtre.com:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://home.wwang.pw:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩广场舞,http://home.wwang.pw:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
风云足球,http://211.101.234.24:866/aishang/migu.php/migu.php?id=mlzq
风云足球,http://180.213.174.225:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
魅力足球,http://dassby.qqff.top:99/live/快乐垂钓/index.m3u8
魅力足球,http://home.wwang.pw:35455/itv/5000000011000031207.m3u8?cdn=bestzb
快乐垂钓,http://dassby.qqff.top:99/live/快乐垂钓/index.m3u8
快乐垂钓,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/KLCDMPP360.m3u8
快乐垂钓,http://180.213.174.225:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://home.wwang.pw:35455/itv/5000000011000031206.m3u8?cdn=bestzb
JJ斗地主,https://lunbo.freetv.top/douyu/488743

🪁动画频道,#genre#
少儿动画,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8
少儿动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8
动漫秀场,http://221.226.4.10:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://lt.hxtre.com:35455/itv/1000000002000000172.m3u8?cdn=ystenlive
动漫秀场,http://dassby.qqff.top:99/live/动漫秀场/index.m3u8
动漫秀场,http://61.133.118.228:5001/douyu/9548279
动漫秀场,http://124.248.69.76:26781/douyu/9548279
动漫秀场,http://139.196.214.238/rtp/239.45.3.134:5140
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
动漫秀场,http://180.213.174.225:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140
新动漫,http://8.218.190.107:80/douyu/9548279
新动漫,http://dassby.qqff.top:99/live/新动漫/index.m3u8
新动漫,http://61.133.118.228:5001/douyu/9548279
新动漫,http://124.248.69.76:26781/douyu/9548279
爱动漫,http://www.zhch682022.cn:35455/itv/6000000006000280630.m3u8?cdn=wasusyt
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
优漫卡通,http://221.226.4.10:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://lt.hxtre.com:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://113.218.229.47:8081/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8?key=txiptv
优漫卡通,http://home.wwang.pw:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8
金鹰卡通,http://58.243.224.244:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://120.192.226.35:8009/hls/67/index.m3u8
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8
金鹰卡通,http://183.66.15.146:60901/tsfile/live/0117_2.m3u8
金鹰卡通,http://116.128.243.121:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://120.198.101.106:9901/tsfile/live/1061_1.m3u8?key=txiptv
金鹰卡通,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8
金鹰卡通,http://110.53.52.63:8888/newlive/live/hls/49/live.m3u8
金鹰卡通,http://120.198.95.220:9901/tsfile/live/1033_1.m3u8?key=txiptv
金鹰卡通,http://3501776.xyz:35455/itv/5000000006000040024.m3u8?cdn=bestzb
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby
黑莓动画,http://www.xzbn.site:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://www.zhch682022.cn:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://lt.hxtre.com:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://feiyang.ak47s.top:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://mvfn.zhch1968.com:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://home.wwang.pw:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://api2.52tb.xyz/info?id=173&token=20230218qkyjia
炫动卡通,https://lunbo.freetv.top/yy/1353937086
炫动卡通,http://218.15.183.23:9901/tsfile/live/23042_1.m3u8
炫动卡通,http://120.198.95.220:9901/tsfile/live/1034_1.m3u8?key=txiptv
炫动卡通,http://huangtong-com.cn:9902/tsfile/live/1033_1.m3u8
炫动卡通,http://183.237.95.108:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=0&authid=0
24H国漫热播,https://lunbo.freetv.top/yy/1353937086
浙江少儿,http://aa3.kkwk111.top/zj.php?id=zjse
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?#https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=#migu5://611318244
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
河北少儿科教,http://124.239.135.194:11080/live/sekj/index.m3u8
七龙珠,http://1.94.31.214:35455/huya/11601966
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8
海绵宝宝,http://8.218.190.107:80/douyu/3949681
海绵宝宝,http://61.133.118.228:5001/douyu/3949681
海绵宝宝,http://1.94.31.214:35455/huya/11352919
海绵宝宝,http://124.248.69.76:26781/huya/11352919
中华小当家,http://1.94.31.214:35455/huya/11342413
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
猫和老鼠,http://1.94.31.214:35455/huya/11352879
猫和老鼠,http://huanqiuzhibo.cn/manifest/huya.php?id=11352879
经典动漫,http://8.218.190.107:80/yy/24180320
经典动漫,https://lunbo.freetv.top/yy/24180320
经典动漫,http://61.133.118.228:5001/yy/24180320
蜡笔小新,http://1.94.31.214:35455/huya/11352970
漫画解说,http://8.218.190.107:80/yy/1382735568
漫画解说,https://lunbo.freetv.top/yy/1382735568
漫画解说,http://61.133.118.228:5001/yy/1382735568
漫画解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=5907076
漫画解说,http://124.248.69.76:26781/douyu/5907076

🎮游戏频道,#genre#
游戏风云,http://dassby.qqff.top:99/live/游戏风云/index.m3u8
游戏风云,http://3501776.xyz:35455/itv/5000000011000031114.m3u8?cdn=bestzb
游戏风云,http://139.196.214.238/rtp/239.45.3.131:5140
游戏风云,http://180.213.174.225:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140
游戏风云,http://home.wwang.pw:35455/itv/5000000011000031114.m3u8?cdn=bestzb

🎵音乐频道,#genre#
CCTV-15,http://58.243.224.244:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://120.192.226.35:8009/hls/15/index.m3u8
CCTV-15,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV-15,http://110.53.52.63:8888/newlive/live/hls/17/live.m3u8
CCTV-15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8
CCTV-15,http://113.140.12.230:8888/newlive/live/hls/15/live.m3u8
CCTV-15,http://219.135.180.210:18888/hls/15/index.m3u8
CCTV-15,http://lt.hxtre.com:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15,http://xiaoya.crccxw.top:35455/gaoma/cctv15.m3u8
CCTV-15,http://home.kuaidi521.com:35455/gaoma/cctv15.m3u8
风云音乐,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
风云音乐,https://ngcdn003.cnr.cn/live/yyzs/index.m3u8
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
音乐之声,https://ngcdn003.cnr.cn/live/yyzs/index.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://live.xmcdn.com/live/1205/64.m3u8
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8

🏛经典剧场,#genre#
笑傲江湖,http://8.218.190.107:80/yy/1355067965
笑傲江湖,https://lunbo.freetv.top/yy/1354930909
笑傲江湖,http://61.133.118.228:5001/yy/1355067965
笑傲江湖,http://1.94.31.214:35455/huya/26355790
笑傲江湖,http://huanqiuzhibo.cn/manifest/huya.php?id=26355790
笑傲江湖,http://124.248.69.76:26781/huya/23865142
笑傲江湖,https://alimov2.a.kwimgs.com/upic/2023/03/07/20/BMjAyMzAzMDcyMDMyNDdfNjE2NzgxMTQwXzk3NzEzNDY4NjgxXzBfMw==_b_B75baa98fedb7da382eb4a29e5f7df2bf.mp4
天龙八部,http://8.218.190.107:80/yy/1351814644
天龙八部,https://lunbo.freetv.top/yy/1382736855
天龙八部,http://61.133.118.228:5001/yy/1351814644
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
天龙八部,http://1.94.31.214:35455/huya/23903123
天龙八部,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8
天龙八部,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
天龙八部,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4
鹿鼎记,http://8.218.190.107:80/yy/1382704650
鹿鼎记,https://lunbo.freetv.top/yy/1354658049
鹿鼎记,http://lxajh.top/tv/douyu.php?id=11854896
鹿鼎记,http://61.133.118.228:5001/yy/1382704650
鹿鼎记,http://1.94.31.214:35455/yy/28265277
鹿鼎记,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
仙剑奇侠传,https://lunbo.freetv.top/yy/1382749903
仙剑奇侠传,http://61.133.118.228:5001/yy/1382749903
仙剑奇侠传,http://1.94.31.214:35455/yy/1382749903
西游记,http://1.94.31.214:35455/huya/26355861
三国演义,http://8.218.190.107:80/yy/1354936241
三国演义,https://lunbo.freetv.top/yy/1354930932
三国演义,http://lxajh.top/tv/douyu.php?id=5908256
三国演义,http://61.133.118.228:5001/yy/1354936241
三国演义,http://1.94.31.214:35455/huya/11602081
三国演义,http://lunbo.freetv.top/yy/1354930932
三国演义,http://124.248.69.76:26781/huya/11602081
新白娘子传奇,http://8.218.190.107:80/yy/1354490667
新白娘子传奇,https://lunbo.freetv.top/yy/1354930969
新白娘子传奇,http://61.133.118.228:5001/yy/1354490667
新白娘子传奇,http://1.94.31.214:35455/yy/1354490667
济公游记,https://lunbo.freetv.top/yy/1355265814
济公游记,http://1.94.31.214:35455/yy/21482
封神榜,http://8.218.190.107:80/yy/1353426319
封神榜,https://lunbo.freetv.top/yy/1353426319
封神榜,http://61.133.118.228:5001/yy/1353426319
封神榜,http://1.94.31.214:35455/huya/29465849
上海滩,http://8.218.190.107:80/yy/1382745184
上海滩,https://lunbo.freetv.top/yy/1382745184
上海滩,http://61.133.118.228:5001/yy/1382745184
上海滩,https://vip1.lz-cdn1.com/20220516/5843_f2d3e2af/1200k/hls/mixed.m3u8
上海滩,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
上海滩,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
上海滩,https://ukzy.ukubf3.com/20220605/kssUhAeh/2000kb/hls/index.m3u8
射雕英雄传,https://lunbo.freetv.top/yy/1354210357
射雕英雄传,http://1.94.31.214:35455/huya/23824164
射雕英雄传,http://huanqiuzhibo.cn/manifest/huya.php?id=23824164
